,Asset 1,Asset 1,Asset 1,Asset 1,Asset 1,Asset 2,Asset 2,Asset 2,Asset 2,Asset 2,Asset3,Asset3,Asset3,Asset3,Asset3,Asset 4,Asset 4,Asset 4,Asset 4,Asset 4,Asset 5,Asset 5,Asset 5,Asset 5,Asset 5
2004-09-30,0.7619876680798481,0.010265494915621329,0.0022477210789972057,-0.023665771753025394,0.006154280579811204,1.3826258884956153,-0.7174126154742019,-0.03530567070504409,0.007941268762938769,0.0031121750382662183,0.6356389846465711,0.0510898167272706,0.284919979477309,0.0018806692022028393,0.8298166305200432,0.5958118686587293,0.09617111297527524,0.163402382704609,-0.20361864535618987,0.0466018587570602,0.9333382985574172,0.007426492079202606,-0.09878570836480532,0.05419150586941472,-0.011349338151086658
2004-10-31,0.7620410328907703,0.01065059799808114,0.0020904150259971055,-0.02358957978624604,0.007198629410527298,1.3816973240643033,-0.717323854677891,-0.03509740054125415,0.006944468975682794,0.0027958353208097017,0.635638984446222,0.05108981654238687,0.28491997941956837,0.0018806691860900893,0.8298166304600354,0.5962802451397111,0.09655645326349276,0.1619735847081322,-0.20256830384541585,0.046697818822053025,0.929881919206698,0.010195192961298498,-0.10053282929267267,0.05459705204862418,-0.009807296444997726
2004-11-30,0.762057899331988,0.010950103713495665,0.0018492496235566341,-0.023547279162763828,0.008136090158537066,1.3802252598625353,-0.7173465810139811,-0.03556153714475789,0.005783922462714058,0.001890704185360699,0.6356389842803036,0.05108981640619581,0.28491997941072306,0.0018806692092976363,0.8298166304096029,0.5966465692986442,0.09662909477004811,0.16023077956689077,-0.2017704764135571,0.04657266552260704,0.9228138600426096,0.006885080636385606,-0.10441643687070214,0.05009376580543743,-0.009053720050278075
2004-12-31,0.7621422035326804,0.010518752710602722,0.001520415133798969,-0.02372752314554813,0.008632676553980772,1.3788363407210975,-0.7173816340886667,-0.03600053686955716,0.00470482910477843,0.0009565689590988746,0.6356389841212712,0.05108981621686737,0.28491997938667313,0.0018806692265380676,0.8298166303398333,0.5960848146929477,0.09344642970066828,0.15755638021115387,-0.20133825576776448,0.046869366207083527,0.9160119007744447,0.00010442600689151114,-0.1080002135800853,0.04520069943301046,-0.00870116744237287
2005-01-31,0.762219669151191,0.010065399312863954,0.0011803564493733099,-0.02391891699058536,0.009149853028384936,1.3784001529099632,-0.7173656479849431,-0.03607254059722424,0.00405349267065265,-0.0011709108671096868,0.6356389840558335,0.05108981593604095,0.2849199793334565,0.0018806692149944126,0.8298166302365134,0.5968024144559072,0.09435769861098631,0.15618692231144574,-0.19961815172419195,0.04297831359149416,0.9098650244164337,-0.004397679369893363,-0.11114726834936584,0.0410244266796649,-0.007992591513731884
2005-02-28,0.7622735348180396,0.009768255118983035,0.000844043789021004,-0.02411106004043729,0.009802635574243629,1.3777305942971654,-0.7173524651340925,-0.03615155245707344,0.003361509069870691,-0.00322550611862453,0.6356389839986087,0.05108981565718959,0.28491997927194895,0.001880669202660945,0.8298166301286135,0.5975400450051062,0.09551935234929937,0.153765848134158,-0.19799820161181753,0.040128861860364524,0.9104794725267883,-0.005769541937249718,-0.10640611123888657,0.03559605680254792,-0.003527724213776645
2005-03-31,0.7623231690191477,0.009483231564257425,0.0005179870541077818,-0.024293018884608407,0.0104775795254218,1.377227989603131,-0.7173770831705089,-0.03600533403028919,0.003005008343584678,-0.004168125269697218,0.6356389839590744,0.05108981540018803,0.2849199792109174,0.0018806691939105002,0.8298166300260517,0.5980044275589325,0.09500303248222729,0.15130821260537672,-0.196653423776473,0.03592086727900324,0.9118263620006325,-0.016012083240202455,-0.10106475912221441,0.02871297699516688,0.00014366494239823058
2005-04-30,0.7624081665193548,0.009396519843695559,0.0003812279790781827,-0.024438921031658893,0.011269014344220629,1.3767496522131475,-0.7174015678700899,-0.03582271464742831,0.002662507985020393,-0.00515834567102387,0.6356389839140472,0.05108981515335692,0.28491997915174777,0.0018806691893608063,0.8298166299251049,0.5983244456264584,0.0926516178950674,0.14851465202193498,-0.19606655949420554,0.032703990420896625,0.9141406378342528,-0.011721843092881643,-0.0946021182703472,0.027832089829124232,0.004584565975667754
2005-05-31,0.7624600362485154,0.00945041710690922,0.00027072572998920914,-0.024547769153316527,0.012025849046593021,1.3760769672443423,-0.7173667254140306,-0.035749543637903974,0.0020919049418391747,-0.006744906274735063,0.6356389838855426,0.05108981491412107,0.28491997908886496,0.0018806691878432424,0.8298166298304775,0.5982873078063405,0.08966631073910927,0.1460309419105551,-0.19573277918530158,0.028108160698575916,0.9186701003294224,-0.009778124784672299,-0.08695746082042008,0.026014345063137823,0.008289990014588883
2005-06-30,0.7625257488627177,0.009588268904403821,0.00018316678110830674,-0.024653797428021193,0.012732054678673856,1.3746806363992536,-0.7173886981300761,-0.03594400199171586,0.0012895558019138387,-0.008214846262020348,0.6356389838527252,0.05108981469412835,0.28491997901857224,0.001880669196223872,0.8298166297444212,0.5980477093596572,0.08347844458111468,0.1447804010700743,-0.19704629215618072,0.02423014592498752,0.9223378537071919,-0.012180417677263449,-0.08066156546729311,0.021961152007084483,0.012120299432843373
2005-07-31,0.7626112180839628,0.009864776162234714,0.00016385792928413044,-0.024713128267897594,0.013595235533985155,1.3732455056954127,-0.7173907465943299,-0.03593921782760999,0.0006927410488933722,-0.009508613917673221,0.635638983836554,0.051089814507824044,0.2849199789438212,0.0018806692234305533,0.829816629677786,0.5968053717101748,0.07466802973887614,0.14387696226133168,-0.19982534703884328,0.019056283566243254,0.9259765906890249,-0.014849347721703451,-0.07440880259461219,0.017758955836762694,0.015875323067046407
2005-08-31,0.7627492411642793,0.009775138951370055,5.387923268834402e-05,-0.024876411796047174,0.01453407084576194,1.372306958532224,-0.7174232603064765,-0.035774998866198504,0.0003955012334852792,-0.010347433871460435,0.6356389838088081,0.05108981430345988,0.28491997887113685,0.001880669246581368,0.8298166296035284,0.5973537052320008,0.07281138794521902,0.14217766959867414,-0.20104253873319783,0.018339202789422446,0.926167769655637,-0.004277381872519765,-0.06987981872954188,0.01653075202023048,0.022168658646522038
2005-09-30,0.7629122611804408,0.009649373356666966,-4.906907570105968e-05,-0.02502309579648719,0.015497512516261117,1.3716458843656152,-0.7175912840867205,-0.035688214229413914,-6.0909138100195825e-05,-0.012810223688950212,0.6356389838702119,0.051089814109251286,0.2849199788179356,0.0018806692739827824,0.8298166295380089,0.5981511489457974,0.07120678705167321,0.1409619437792534,-0.20215422493448254,0.019834806658927506,0.9235546077953705,0.005329890732217674,-0.06678665736783346,0.014898723124627769,0.02768799615777917
2005-10-31,0.763127409097663,0.009507918782032946,-0.00010140777141007013,-0.025247212504328223,0.016064174823346093,1.3710090687669578,-0.7177735465916315,-0.03565416560991537,-0.0003986634707923431,-0.015027791026060139,0.6356389839757933,0.05108981400349251,0.28491997874962854,0.0018806692918835743,0.8298166294938659,0.5975781788804162,0.061263263096595036,0.14117037345584083,-0.20237021585525894,0.01716542747406895,0.9214218670528747,0.006498067853095332,-0.06275984741875915,0.014173149168215146,0.03213771684079203
2005-11-30,0.763320928790874,0.009281593961278754,-0.00017373204120545464,-0.025512669235279367,0.016606744931532438,1.3702725252286598,-0.7179578653427205,-0.035695169975919816,-0.0009286768211424767,-0.017891019663112656,0.6356389842998891,0.05108981412529501,0.2849199787331666,0.0018806693351847148,0.8298166295147895,0.5994762452188889,0.062022108731718456,0.14381711057729074,-0.2013915997728477,0.02477294141252323,0.9172129619536485,-0.003110036687151546,-0.06003475956636503,0.012244718084490458,0.0359942477075962
2005-12-31,0.7635285102649727,0.00921026831621859,-0.00023071618639605544,-0.02572379635825528,0.017341066597278406,1.3692000372895614,-0.7181679060548918,-0.03577358810349823,-0.0016247137384773347,-0.020774514087684492,0.6356389846181549,0.05108981406165951,0.28491997873262487,0.0018806693677227981,0.8298166294879524,0.6009774937030735,0.060850552216864334,0.1466295775084727,-0.20052502637870603,0.03231976556149815,0.9132317056401688,-0.003304863936786296,-0.05680884438532885,0.010862644086557044,0.040784138595960494
2006-01-31,0.763671805089365,0.00917007094364783,-0.000349956876565468,-0.02607094049797841,0.017747187998733878,1.3680596037649666,-0.7182924668369222,-0.035650361267667706,-0.0018122546611286094,-0.022958826519566558,0.6356389849082407,0.05108981394581552,0.28491997872333746,0.0018806693921337159,0.8298166294406211,0.6038880636429986,0.06382282147485871,0.15013618784322824,-0.19901339042770808,0.0421032740108769,0.9088507573892733,-0.0062787257159808655,-0.05402964372258062,0.009047962344597399,0.044878095287412996
2006-02-28,0.7638147222451889,0.00879110486514004,-0.0005288692005565648,-0.02652534251115317,0.0177741301574237,1.3667345321487037,-0.7184327638199473,-0.03569288908231178,-0.00241418220996667,-0.025337218763713282,0.6356389851616249,0.05108981360837414,0.28491997868905344,0.001880669385199485,0.8298166293149273,0.6066915375301785,0.06637387139864032,0.15359528373204753,-0.1975613360835191,0.05181701918646037,0.9045519369119479,0.0022145028895220707,-0.05124017708813623,0.00885530413064331,0.05123056575203779
2006-03-31,0.7639327223799935,0.008433280501436342,-0.0007553503828569325,-0.027006171667833048,0.017898475216461072,1.3653967396420126,-0.718566700357758,-0.03568532839089492,-0.003014519647501268,-0.02821331584586312,0.635638985459998,0.051089813271794945,0.28491997865728474,0.0018806693737380975,0.8298166291890896,0.6096116660449504,0.06888492545010459,0.15693772499327463,-0.19589930340966422,0.05944431302282374,0.9001924212033383,0.010686309648689434,-0.04839180037626897,0.008775110609950953,0.05769371575606304
2006-04-30,0.7640017344057958,0.008317897289428236,-0.0009503392093700579,-0.027404020966406872,0.018219772468834633,1.3640622722523297,-0.7187003672914873,-0.03567635227804896,-0.0036091279982989333,-0.03108442525250095,0.6356389857283145,0.05108981292330192,0.28491997863891944,0.0018806693537468666,0.8298166290287261,0.6118095413762428,0.07101309829586885,0.16071090761091425,-0.1945113788717082,0.06610570199935295,0.9009056742326655,0.01698053763254732,-0.04311839275553436,0.0071359686478438406,0.060865752383768276
2006-05-31,0.7640693722121081,0.008202361386365698,-0.0011404419221412976,-0.027788738834299415,0.018633676845722084,1.3627207744773466,-0.7188184669434805,-0.03563523726097376,-0.0041153543624664335,-0.03361506314246052,0.635638985666282,0.05108981222789355,0.2849199785284656,0.0018806693025723575,0.8298166287826094,0.612089764258245,0.06520308193294347,0.1623769023627641,-0.19383699943116248,0.06520797260019176,0.9015851265867284,-0.0007913151718237183,-0.03723657298004121,0.0033335834688173333,0.06025211338186446
2006-06-30,0.7641341075659638,0.007938536548695429,-0.0013321277907980098,-0.02822543698709891,0.019010377059300476,1.360556917722369,-0.7189026048676863,-0.03560867727009312,-0.005184375072824612,-0.0359128206133067,0.6356389855731404,0.05108981187209133,0.2849199783762095,0.001880669253342071,0.8298166286116733,0.6133081695757472,0.06438400563298288,0.16342855430151998,-0.19313404590628683,0.06385305785175134,0.9020294456733061,-0.0068288982464594595,-0.031231588159674806,-0.0004016207766420546,0.059414537934736694
2006-07-31,0.7641930344374974,0.007657009669662786,-0.001513303072395833,-0.028644709692932306,0.019512927723189473,1.3583502940662233,-0.7189670042221221,-0.03562378759317139,-0.006311514905283297,-0.038380549101616576,0.6356389854628703,0.051089811513636924,0.2849199782152232,0.0018806691999121994,0.8298166284348802,0.6146201176625082,0.06360056467369231,0.16459750590331473,-0.19237466975868361,0.06272828801180494,0.9010663634780741,-0.011928213799888721,-0.026047587420364116,-0.00265123478019115,0.05642676608484409
2006-08-31,0.764109953668803,0.0077173530356235975,-0.0018070325577299665,-0.029040840412950783,0.01965888142383916,1.3560451773625877,-0.7189925247420224,-0.03558343077897892,-0.007466647498607648,-0.0406818761781145,0.6356389853075268,0.0510898111353843,0.2849199780401952,0.0018806691314575963,0.8298166282656676,0.6157721758888741,0.06384187236511679,0.1664932295978152,-0.19083764747188528,0.06393645658944382,0.9005199028897571,-0.01667577099059328,-0.020526796759295696,-0.0046339115864952665,0.053543773321720556
2006-09-30,0.7638836418233412,0.0075005957563353595,-0.002252418477288222,-0.029512799350081317,0.01994338544711337,1.3522649387403725,-0.7193537300574968,-0.03630900265327969,-0.009108759443257702,-0.041281139502405195,0.6356389851797815,0.051089810737582314,0.28491997785627465,0.0018806690505845242,0.8298166280885613,0.6170584121089187,0.06450559225886313,0.16858110943141108,-0.18903226919772953,0.06454827852851065,0.9050422141615615,-0.014548132307197155,-0.010880888573766734,-0.0022488168963119004,0.052575050782366226
2006-10-31,0.7636261403858248,0.007254421020904522,-0.0027445887849287046,-0.029987239277488947,0.02039163482867529,1.3483543507632754,-0.7197391092533313,-0.03709714221792386,-0.01075845535037391,-0.041595056238917266,0.6356389851441897,0.0510898103270748,0.28491997767250754,0.0018806689495051293,0.8298166279090045,0.6183741133505651,0.06551868312303225,0.17066477997620672,-0.18667126480193758,0.06262610860981233,0.9080496212350309,-0.017449975562273422,-0.0065674431663772515,-0.007862416373337608,0.04936427002947601
2006-11-30,0.7633294800659889,0.006666496039777304,-0.0033233832867908125,-0.030558389777897432,0.020757413230807008,1.3444733411680945,-0.7201212953283905,-0.03787301347643218,-0.012392521771590864,-0.041869142995234775,0.6356389850655273,0.05108980987340614,0.28491997747992615,0.001880668835159277,0.8298166277125467,0.6208568730680847,0.0699327112635188,0.1734429577121661,-0.18326491968542485,0.0640977160994813,0.9106564864611979,-0.008460732725563037,-0.0006017626388658825,-0.009821071493729946,0.04923265472772212
2006-12-31,0.7629756338701004,0.005948916874151477,-0.003981054859070347,-0.03121729101914532,0.02078697812028452,1.3403327430895375,-0.7205703451037135,-0.038858653206355925,-0.014288798782076756,-0.04286037571320332,0.6356389850818167,0.05108980954871209,0.28491997732969954,0.0018806687485871942,0.8298166275508081,0.622460043111453,0.07067519374167722,0.17501540578243496,-0.1806492169726437,0.06286631487139321,0.912197415783724,-0.0058585090534106835,0.004366752043303973,-0.013155127780110562,0.047923352177590785
2007-01-31,0.7626662810000829,0.0052060225403576035,-0.004723110325243359,-0.032013507869547125,0.02095002298737536,1.3362599212777688,-0.7210193948790363,-0.039625016779024,-0.01591596414502172,-0.044766588032811555,0.6356389850893702,0.05108980923258341,0.2849199771769415,0.0018806686641083536,0.8298166273916352,0.6221259411832726,0.06654743941985292,0.17802727939580984,-0.17922401658874715,0.06660255517928751,0.9097687448508706,0.0038889950784249776,0.008414319466225756,-0.01474255995412413,0.04917047219192391
2007-02-28,0.7623578105463443,0.004426287326923233,-0.005488770426874678,-0.03283818264494076,0.02105593140041295,1.3326203499565494,-0.7214330428633029,-0.04021099979726081,-0.017347576757368366,-0.0466373985613632,0.6356389851001998,0.05108980889991793,0.2849199770088956,0.0018806685963214664,0.8298166272505595,0.6218162485776819,0.0623996278252029,0.1810206094927987,-0.17777856971246997,0.07034276909783595,0.9072832770298502,0.013898258781811817,0.012471764608828748,-0.016594221129609177,0.050079280307176746
2007-03-31,0.7620300262766359,0.003656459850252638,-0.006271863128634668,-0.03367314140026639,0.021130862459265046,1.3290261439637838,-0.7218662365475946,-0.040830524201960705,-0.0187943915808457,-0.048589528854217356,0.6356389850853432,0.051089808571749135,0.28491997682514836,0.0018806685179399985,0.8298166271046834,0.6224864905927574,0.05754674132056148,0.1864757265636559,-0.1746720141499418,0.07811027529887778,0.9055136933481477,0.023722271764936617,0.017012745529742843,-0.01800944416752772,0.05122671646886884
2007-04-30,0.7617022420069274,0.0027864071195890933,-0.0070764995765800545,-0.034615818886519004,0.021283538341307928,1.3254202635630723,-0.7223078617487361,-0.04145502103967447,-0.020263041871036447,-0.050562629842825925,0.6356389850582838,0.05108980819363687,0.28491997663838187,0.0018806684366652893,0.8298166269461005,0.6256438857966515,0.06127994017210293,0.1924499016913101,-0.17106802794964993,0.0879756411461406,0.9021105509680174,0.011928857972200793,0.02155372645065695,-0.020677062207574225,0.04829025588449157
2007-05-31,0.7613592856485619,0.0018657807600690295,-0.007918223352353544,-0.03560569842637103,0.021374121045699197,1.3220229692029988,-0.7227339869256265,-0.04202106064306935,-0.021649320603778013,-0.05248435932248758,0.6356389850086892,0.05108980772344161,0.28491997642966327,0.0018806683297472038,0.8298166267513832,0.6281664963363008,0.0632221394352394,0.19799710856265673,-0.16796280112840753,0.09740270329666299,0.8999358260205301,0.007600442423987469,0.02694515020955464,-0.021265819976994175,0.0475901449851822
2007-06-30,0.7610480445231461,0.0007740590648994891,-0.008789575832593176,-0.03668529869101485,0.02157528975971757,1.3189143036941222,-0.7231681295706058,-0.04253017622303373,-0.022856008051330257,-0.054395666093633804,0.6356389849610088,0.051089807324660064,0.2849199761979744,0.0018806682332831726,0.8298166265896482,0.6283184887892409,0.05981666533998513,0.2052643918131971,-0.16564042958231098,0.1066864257489192,0.8965814374393053,0.006677603437456624,0.03180291661033294,-0.021356029425013197,0.04793628338008043
2007-07-31,0.7607233184889592,-0.0003832891862895595,-0.009736893298910185,-0.03774107561682969,0.021702740972453765,1.316237331501125,-0.7237297521209449,-0.04254965307559111,-0.02432055258017969,-0.05590135498408781,0.6356389848916423,0.051089806998526915,0.28491997595946983,0.0018806681106409845,0.8298166264416994,0.6275900229447698,0.04861996593367817,0.21326262157479572,-0.16051055893692254,0.1182958870999972,0.89274394040326,0.015195508838876309,0.03605679744258568,-0.024848127575726527,0.04940967483622648
2007-08-31,0.7604051514349868,-0.0015946897563544468,-0.010709024256640942,-0.0387953510893424,0.02184805157709922,1.3139142652988436,-0.7244945852078883,-0.04185218488889253,-0.025823912604785018,-0.057881962881437425,0.635638984827017,0.05108980668442911,0.28491997572559247,0.0018806679808413967,0.8298166262941393,0.627145025207485,0.04530069603233681,0.22428948427106862,-0.16006537174713864,0.1330085782560616,0.8881517651161961,0.02203210573169747,0.04004638167216096,-0.027340356651250612,0.05106775548460494
2007-09-30,0.7600333276459514,-0.0029051153577955113,-0.0117295771460138,-0.03975452763304454,0.021934470643261043,1.3113781511826719,-0.7253987703894522,-0.04130344826472099,-0.027103505323606406,-0.05937617837160413,0.6356389847163056,0.05108980634328797,0.28491997550733117,0.0018806678651351605,0.8298166261253759,0.6255930315549968,0.040899820030360884,0.2359409364057361,-0.15905653067392542,0.1458779688744248,0.8924420501822021,0.014643408976368984,0.05225057209292125,-0.022419404529851618,0.04811764241597718
2007-10-31,0.7596452299936257,-0.004252371281420209,-0.01280237770174016,-0.0407539605754125,0.021797338218959413,1.309076621617235,-0.7262643247022789,-0.04061810393081372,-0.028205060125641057,-0.060422499731489755,0.6356389847576932,0.05108980621204684,0.2849199753316589,0.001880667795818497,0.829816626017073,0.6229652709307917,0.030181674151920523,0.24631062363793257,-0.15944389779804674,0.15416962769824857,0.8964837817562928,0.004171531826945775,0.06424251458800118,-0.01817987995932141,0.044790510005680226
2007-11-30,0.7591723461027542,-0.00587000109907429,-0.013932644485814246,-0.04204260879815335,0.02098662623287726,1.305625062910734,-0.7272617941224635,-0.040139088354567976,-0.030351788470583868,-0.06259517316188816,0.6356389848779358,0.051089806344833455,0.2849199751945837,0.0018806677409475975,0.829816625981938,0.6191857397873888,0.015280387788445315,0.25606878450325854,-0.16006011834780676,0.1612119719198153,0.9009439602008105,-0.0029194158983761685,0.07650735721596813,-0.013755389743167718,0.042100144572119844
2007-12-31,0.7585512640006332,-0.006896484718522077,-0.014894129973743082,-0.043210228481707115,0.020312585930502967,1.3012904747476461,-0.727844143716589,-0.04015197777451862,-0.03319198288333522,-0.0655213010742656,0.6356389849653811,0.05108980640356625,0.2849199750774587,0.001880667664664255,0.8298166259166204,0.614885776812311,-0.002131008565896639,0.2665031527145021,-0.1614021111798343,0.1671426454261039,0.9021194699838452,-0.005044841062948585,0.08751155941948521,-0.007895170154723945,0.03978096770798077
2008-01-31,0.7579338786947795,-0.007923760508598566,-0.015851786636966535,-0.044373491226803036,0.0197230438285232,1.2970485650412777,-0.7284908533501032,-0.040239524840160135,-0.03616862057959064,-0.06963937691611957,0.6356389851674057,0.05108980647096084,0.28491997495290866,0.001880667595557977,0.8298166258644184,0.6105021153007003,-0.019631176095349333,0.27701361050441187,-0.16281765727123926,0.17189900310164258,0.9089999216737359,-0.011418627221988317,0.09511707282742853,-0.005555021104553092,0.029693359311101494
2008-02-29,0.7572377778406655,-0.008631488656333104,-0.016745721189693634,-0.04540415575667496,0.018614353943970274,1.2919706127593968,-0.7289510611783108,-0.04047284343178842,-0.039624374982582145,-0.07330513228763208,0.635638985234905,0.051089806936184756,0.2849199747397413,0.0018806675698037068,0.829816625954708,0.610762576507544,-0.01665125474624704,0.2829619972140025,-0.1620013988053658,0.16973020251856732,0.9043003407738709,0.01295626889985521,0.09858334054371447,0.00013594588648323247,0.022784100284601982
2008-03-31,0.7565491036920089,-0.009536024498687113,-0.017702782738808123,-0.04636904089535332,0.017779391203416404,1.286933832034133,-0.7294329926921707,-0.04068154184634415,-0.04310723226957783,-0.07722495133515431,0.6356389851196376,0.05108980729156837,0.2849199745017168,0.0018806675617618063,0.8298166260255001,0.6090118666864522,-0.025641044837598822,0.28620179068435764,-0.1592550649175221,0.14764432111045467,0.8890026800773565,-0.004271935456637517,0.10126038955173933,0.012535271897739078,0.016382196141984627
2008-04-30,0.7558318610715186,-0.010475850806247442,-0.018616151331000492,-0.0471163014985927,0.01743597422823628,1.2819779447072635,-0.729948077238159,-0.040821281954072086,-0.04621347111159109,-0.08030400948789199,0.6356389850329883,0.05108980767083249,0.28491997425448456,0.0018806675560658348,0.8298166261091123,0.6097290689400665,-0.029590195980999136,0.28749774607270495,-0.15601324289112742,0.13159958354544454,0.8722097008390078,-0.010358963635238527,0.10322137052564635,0.026029760784704495,0.014171396081409705
2008-05-31,0.7551460084621822,-0.01204198257444964,-0.020152835858962943,-0.048008554058114314,0.017733810338057023,1.276962806142708,-0.7304531172886161,-0.041008084473447615,-0.04934736053119124,-0.08342324562275566,0.6356389850093684,0.05108980819385553,0.2849199739734367,0.0018806676241984177,0.8298166262361018,0.6097874843926316,-0.039054139726995854,0.2900909002136335,-0.15560352494759322,0.11313703050441923,0.858141962804041,-0.023091324718181972,0.10535421355742433,0.03611156023680437,0.010823032875879615
2008-06-30,0.7544941325818657,-0.013821748844298144,-0.021709534076622114,-0.04898691202679622,0.01798417211417859,1.2715759972457321,-0.7309227119395234,-0.04123843419798412,-0.052722278667729,-0.0868189558741064,0.6356389850739304,0.051089808776958484,0.2849199736565342,0.001880667706220418,0.8298166264399667,0.6090397739915479,-0.049328566763688325,0.2931677298667514,-0.1553811767970693,0.09348489714963079,0.8430432550681892,-0.03852453600344391,0.10854706769011223,0.04556896958836826,0.005630540768766484
2008-07-31,0.7538355014478786,-0.01625170827995782,-0.023492533292251903,-0.05003366693889463,0.01860522843548341,1.2666805663531715,-0.7314114157350469,-0.04128588210976608,-0.05593067425832587,-0.09083571332548203,0.6356389850950372,0.05108980940771807,0.2849199733392025,0.0018806678010394595,0.8298166266554834,0.6081309797281,-0.06158770607987807,0.29626245772679866,-0.1556917974751078,0.07564247138436392,0.8225290202082451,-0.018862318263743863,0.11202124790716854,0.06445080276627464,0.0026534915760547673
