,Asset 1,Asset 1,Asset 1,Asset 1,Asset 1,Asset 2,Asset 2,Asset 2,Asset 2,Asset 2,Asset3,Asset3,Asset3,Asset3,Asset3,Asset 4,Asset 4,Asset 4,Asset 4,Asset 4,Asset 5,Asset 5,Asset 5,Asset 5,Asset 5
2004-09-30,0.8442551845939801,0.03689919906369314,0.08745137508925035,-0.266034577260679,-0.04098423863262913,0.3954153229561923,-1.69419019178766,-1.1687368267761804,2.420198279862685,-0.2918252012687868,1.0205371925522593,-0.006649532668377266,0.7308879323864174,-0.10816300524429148,1.2641016287193492,0.8582160852546123,-0.015296327204858393,0.4471087618188585,-0.28944425654002076,0.05698910079519991,0.9803649039459177,0.003122072607609954,-0.12286757843391305,0.12173961860129039,-0.2195068073282056
2004-10-31,0.8226296110338452,0.03503323657937745,0.10917585434407975,-0.24825178911226814,-0.03644138856776764,1.409883168165151,-1.3117463420341262,0.10119087164942697,0.630055513179556,-0.019074447422505914,0.8577034930767261,0.5697544173541466,-0.42909099104629733,-0.819544391240933,0.9390711328932377,0.7048225221318896,0.0407856847330035,0.3314017724896411,-0.2927233097976809,0.049543790476993865,0.959045619347797,0.0031740647345132947,-0.0920272894520318,0.08953102201294058,-0.1709889260784413
2004-11-30,0.6845658073828986,0.018368496991850076,0.11591010881228675,-0.04519361901168212,-0.0061614787109940915,1.5600606564604662,-0.698082120434832,0.10358450952865801,0.08493819451372508,0.055718646314103476,0.8686573152008703,0.5547912471685734,-0.4231444140704573,-0.8082218703331846,0.9257217498412963,0.7180411083504378,0.04139711758535719,0.33399118130197125,-0.29728834424402323,0.04807622665153271,0.9548286949819661,0.017997725206879603,-0.10685809947974435,0.07880842691850048,-0.1171979952636566
2004-12-31,0.6754567003281352,0.017937626312176234,0.11647873489868493,-0.055840902605989826,-0.0025652209917368593,1.3780518549970058,-1.0272955288324934,-0.05698096482154309,0.1804864371587812,0.13644494383307426,0.6216832700976037,0.6846107698753852,-0.5268872569187061,-0.6231005862730494,1.0315634225282122,0.6961987555162515,0.033872559575287564,0.33702478672476854,-0.31330255736658,0.07287579763051075,0.9556938528246374,0.005508815087773237,-0.14900799742684823,0.08740174931565625,-0.12746067481914514
2005-01-31,0.6893848970534063,0.010178881425009247,0.10309734561468153,-0.02593112260440793,-0.004839362943822951,1.4471401571687694,-0.9978317764807444,-0.030932178998385285,0.09546174784666822,0.14611475729352125,0.6218797202282508,0.4723310550104629,-0.160045540637549,-0.623817452961543,1.3382411754755776,0.7403967588372002,0.007046229084696955,0.3956909072021325,-0.3276019791645789,0.07079029700379957,0.9866574818821832,0.006115745529946919,-0.2596273241940075,0.14779947194150897,-0.21246674310782684
2005-02-28,0.7110397980418569,0.016782734869226948,0.0923120637415591,-0.04927371054891337,-0.009437957792993775,1.419298596107695,-0.4580581973193464,-0.22245349301623688,0.10128538559156629,0.040472138689709086,0.5593842641741864,0.2253367419885536,0.3208975782114257,-0.7114295862782113,1.50861573345848,0.674162342923085,0.053609730950557447,0.3356725486692916,-0.30462699276056077,0.08562093512494735,0.9895958907947727,-0.006070804329630876,-0.2546714440553725,0.1444379425115321,-0.20967997322756454
2005-03-31,0.7336566428828396,0.006453912234535652,0.024449835102046,0.014690856166887936,-0.007788734812405743,1.4281109371828293,-0.490362906427992,-0.18129103236821076,0.08252278337827659,0.03744300425910125,0.577083963618999,0.19398133528065248,0.3590119909723758,-0.748011376633369,1.5575936567103623,0.549223269484625,0.0983794488536271,0.2911201224257689,-0.2541540721245315,0.059723902344566634,0.9792589704429617,-0.02798499219117887,-0.2685863520244457,0.09879325061782326,-0.1426326842429642
2005-04-30,0.752632226183822,0.002202885084549031,0.015232869056919954,0.012108969768677825,-0.004896909232036238,1.4365683605607857,-0.6395810214498887,-0.15242219177971683,0.08201574334870773,0.055315370259349066,0.5472629647590601,0.23754716993211758,0.4543216058035248,-0.8500630127845024,1.389277194482199,0.5867867642763901,0.09395329077907448,0.27663384561068727,-0.24072777651844424,0.06911174745452793,0.9741221128414315,-0.028063329134513076,-0.27270716423578695,0.1012452170091703,-0.13204176033509296
2005-05-31,0.747565691575761,-0.002229188102656967,0.011908037704144524,0.024666091375687805,-0.0022529074884301433,1.5413833372057995,-0.5331100604189477,-0.08434415918188443,-0.0486639779911483,0.07326275381625522,0.5655444421198907,0.2148208069499618,0.5891201367288732,-0.919831735460409,1.3591297541668195,0.49667349084082507,0.13085699091009875,0.17801773699618273,-0.19608153195877343,0.053970073350001084,0.9666576541670282,-0.016030788420665333,-0.24751954350781483,0.10649212660894085,-0.14940158253218258
2005-06-30,0.748049328137297,-0.002331318894513639,0.009057036357120815,0.02208305989039111,-0.004005443679335085,1.5930941412673982,-0.5603364369347796,-0.09150146052239466,-0.14761067555062712,0.0835401557579025,0.554081284557339,0.2674834550301354,0.648873511541718,-1.0797553653441034,1.1984067053501106,0.5287602862941959,0.12955119501590281,0.1725484606026754,-0.17557412950872564,0.05707840366142141,0.9766142069129402,-0.010377157122310979,-0.2508008510283722,0.11234155240013073,-0.11542564956213244
2005-07-31,0.7404848463093118,-0.000796815531351326,0.01251540181637572,0.027733639677829325,-0.005306539070195072,1.51152643009212,-0.41283479783328203,-0.14838933284415484,-0.08678024430991585,0.04449623484526197,0.5560232856873815,0.2770453439000713,0.6173239442913802,-1.0807825450951325,1.211261425628845,0.5066833218285726,0.0858602596915859,0.19958175696774938,-0.15883043551436776,0.03555769883373382,0.981961673480889,-0.022943299788686682,-0.24708888024610873,0.11921809488457813,-0.11575687396466196
2005-08-31,0.7343451078219981,0.001110707811822517,0.016259267549652873,0.016726168751312387,-0.005400736236874599,1.4978155521943541,-0.13469103203677157,-0.17802385446660748,-0.06383788687202717,0.0848701892020913,0.4488244432050279,0.4291309008332779,0.35887471286516104,-1.2098105915001711,1.0418695447111994,0.49171081302662234,0.09449728503861485,0.1707747378947229,-0.1651395309448325,0.017557481533094922,1.0253024541367943,-0.01702923819084931,-0.24424288077350878,0.10721996201258135,-0.071079224724105
2005-09-30,0.7269299684332209,-0.00240467975765638,0.003813034080722602,0.04410973726508746,0.0020984761249588594,1.5314865432466163,-0.13477461711028713,-0.10943384167272338,-0.16974635570890773,0.08909238912881257,0.464999285052547,0.05068722710525758,0.7804882981202519,-0.6509072642020733,1.391061631736671,0.4763878731180966,0.12486152044812575,0.15293389210325345,-0.20599409302625044,0.021684841246561996,1.0279656614609722,0.011082001654874617,-0.24812737862238726,0.07912275068631675,-0.07521692684505289
2005-10-31,0.7308309579688093,-0.0020107324345167003,0.0010378631172199377,0.04948713931314698,0.0017732615813760458,1.5324823589282124,-0.13598484823400858,-0.10671653023077889,-0.16540854406825253,0.09828078360276199,0.3182288963292995,-0.02109730799901119,0.5416379128911808,-0.5559935688316805,1.4554479733913406,0.46154141057023507,0.09883515058412068,0.08334819164700374,-0.21301857019755602,-0.008828898525246473,1.0278918490369615,0.010818441010041133,-0.24832433608125024,0.07889865231089915,-0.07489791363691843
2005-11-30,0.7281587793942667,-0.003323309803398401,0.00380339162319047,0.04693217165660553,0.0003417949049308747,1.5384680169553782,-0.10807877207660539,-0.1136340053226747,-0.16095309043611897,0.09764377384423277,0.24860566383088406,0.18617132045541876,0.29246941286630357,-0.7172840000841383,1.2982006343262011,0.4625770732328075,0.09976090389595857,0.0831167841451008,-0.21330093828124363,-0.009375325721730018,1.0289427551677564,0.009640328233589802,-0.24966517881198463,0.07921709621607004,-0.07570608253148563
2005-12-31,0.7331990119819173,-0.00799415616510786,0.002713359348731381,0.06649349437080751,0.0018417257555146014,1.635831330466175,-0.3113509607264779,-0.05407218608683009,-0.3844212615050885,0.12093637669597801,0.25606771506552667,0.1744240315025193,0.3268344123320932,-0.7280888826290922,1.399595019059179,0.45082271401816476,0.09892513221609452,0.07881116971588914,-0.2138257127319516,-0.010099332112751096,1.0267276152863942,0.017462136613329186,-0.23411372660804788,0.08222804472971447,-0.04861384645153067
2006-01-31,0.7313509203544777,-0.004211280266887725,0.0035186386367493157,0.06586707966413752,0.005915017705415382,1.5706264579409293,-0.27062731162796727,-0.09110332704284706,-0.19844063750939542,0.09090309779866468,0.22561980784393976,0.19966617314545823,0.3450983047634395,-0.7822421748610906,1.5647747789484083,0.462468003692808,0.10846977286022773,0.08715598827708093,-0.2118627751156753,-0.013504572200285647,1.0209121507370353,0.0025476973425756777,-0.208417297034784,0.07062819964772585,-0.04843189078477201
2006-02-28,0.7326611727606822,-0.005680150211096725,0.006443400825989131,0.0719921106406291,0.0041762793764460945,1.5707726363401622,-0.27070185181370804,-0.09111369961019902,-0.19872380346181806,0.09107968797089382,0.22161290325881294,0.20020783361762065,0.34204088262823845,-0.779293509318264,1.5667022983171712,0.4183260839296954,0.11296854203217943,0.08638118680763608,-0.21609690640807525,0.021247170849969542,0.987636471213732,-0.006620552920407231,-0.1695841906676011,0.08365221447677296,-0.009165359705826062
2006-03-31,0.744744503803635,-0.007686459708085832,0.003696642972502513,0.06740830140564458,0.002364191375167634,1.5721761803206418,-0.27422226634810726,-0.08849783745116298,-0.20470265270001914,0.09152972520928211,0.2288194951144607,0.08103301406091265,0.3065636200493674,-0.7361719180377637,1.9458550963045294,0.505118806896355,0.09486391385403364,0.061966905873573314,-0.20865468290205835,0.0305678868494172,0.9595982062588799,-0.007970539842339367,-0.19194628874680722,0.09055481837211467,0.021439731138610304
2006-04-30,0.7448396200314092,-0.00762723707892051,0.003609992537081393,0.06739886934500727,0.002263653966331085,1.5788147322820734,-0.3273258770140459,-0.08685921256117897,-0.21568581833694253,0.07544312247309434,0.4149290728980125,0.21285631565529145,0.6758076760699994,-0.8926322570205911,1.6660898108429514,0.49658875083813775,0.12651337622591483,0.09769039929958806,-0.2087294757986774,0.06784951129630004,0.9629491230407663,0.016864717490789036,-0.1919387998636005,0.09038363959834818,0.019608100412340377
2006-05-31,0.7454294998587322,-0.007339737408552745,0.0026984448456801864,0.06837725188501267,0.0021339162367419906,1.595653248295428,-0.3269311132542727,-0.16272429080057438,-0.12216500708295713,0.05294874771994899,0.5530713304600711,-0.21138139142340573,1.1999014811900874,-0.4710070985132324,2.112011026868877,0.5045409676075462,0.08685482656685983,0.12648233679818957,-0.19186843395562614,0.08238096528581004,0.9784749872826031,0.0012305605718268553,-0.2085776493588251,0.09842030868885854,0.0368430978856238
2006-06-30,0.7476570761369795,-0.0062608342768086375,0.0006805778073481613,0.06789928911292548,0.0008798535967845674,1.5973511643242628,-0.3884944834034085,-0.14634364247680556,-0.12783518876926817,0.05859139964076649,0.5602086684690843,-0.23332609832613205,1.2367037048000205,-0.45933034765275055,2.163525083875806,0.5036452021768091,0.08703325798671946,0.1260849933186329,-0.19194188024756428,0.0822343609376708,0.9856770661159215,0.0005741877855716988,-0.18200640620240513,0.0552272152153411,0.08285583015791864
2006-07-31,0.7601706812912332,-0.012781459676364341,0.015176146337756376,0.06004080192121888,0.006298931211017373,1.5975074926012753,-0.4542162604960604,-0.16112601463521248,-0.11307837719721621,0.05250971122945587,0.6095924767674673,-0.18788705674104186,1.2515881555461823,-0.27746881864855255,1.8949197573403298,0.5463070680398553,0.07736074120513284,0.12200457466979565,-0.22302694556802033,0.06518704136949176,0.9813197669083767,-0.0005039219520756533,-0.18557719260947458,0.05009456281698848,0.08119607266197774
2006-08-31,0.7745726469782648,-0.009562273434416714,0.018571716671153263,0.06279209427405498,0.003942974596330015,1.6993328487440775,0.11683290949276165,-0.10357004061600071,-0.16000832346754792,0.013233354564928981,0.5985087349669921,-0.1925179978323597,1.2663339557413376,-0.24769254612300876,1.9131594803411454,0.5475745395509253,0.07798198476920344,0.12425919221120105,-0.220613473155201,0.06309632076878512,0.9724910943375084,-0.00866140763423326,-0.18605329507707824,0.03634590495079264,0.07636348307583433
2006-09-30,0.7747851300543992,-0.009559764192711288,0.019053436499309098,0.06294666124174418,0.003664314111290301,1.6902698217377594,0.07986602687967366,-0.11123858152862767,-0.1529742488255141,0.019266937122080885,0.5410379412861699,-0.18191007731569162,1.2284763122644806,-0.10973028577189878,1.8956047754781187,0.5506322834415344,0.07678640539749879,0.12382759564143328,-0.22858891474363893,0.07304323313537853,0.9329693743526406,-0.008398034344139129,-0.13653927595520599,0.07398826159885169,0.07273705958210415
2006-10-31,0.777452558212395,-0.006631468258192242,0.019766299732844553,0.06413536280371043,0.003848647931169198,1.635599752031597,0.02103992036719931,-0.14370729350080888,-0.09616235365674045,-0.010184901727352008,0.5537154991879664,-0.19022621925899114,1.2361279180609877,-0.07060480750693697,1.9150866118506247,0.5412670434591644,0.06973226688685717,0.12175026398675086,-0.2394529544883716,0.06414739680291696,0.9430159600022876,-0.031069684328821758,-0.1364429018671836,0.07543340009692773,0.06192610398174759
2006-11-30,0.7800507519528385,-0.006329902747750355,0.02082616904933977,0.06531814242955719,0.005667773862985786,1.6419856590955353,0.0464225661238077,-0.13590276281518437,-0.10151495491939709,-0.0031517764354920055,0.5060482708934531,-0.21534988935847135,1.0563609958086695,-0.14233058831679213,1.9785328760896703,0.5392714547291927,0.09391742555540844,0.14637882460525722,-0.23388685997259862,0.07691244455787295,0.9571347232391015,-0.014915707051755406,-0.14198730800953377,0.07326092287106671,0.06159481915984062
2006-12-31,0.778159787945329,-0.007278734534561369,0.02197940113853195,0.0694396118183711,0.004930700602270285,1.6827609120802394,0.06763068491604828,-0.1482660629662393,-0.18340227280719326,0.0291970919819126,0.5094810128862512,-0.21857607425363193,1.0670234954519453,-0.14794028282106286,1.9799291499167164,0.5846181465527168,0.11186685239522882,0.12060247396468339,-0.22829317376662206,0.05112690640292734,0.970580399793022,-0.018930047936753926,-0.14089045396865105,0.0713311543491364,0.05607461374027277
2007-01-31,0.7786155446751297,-0.0072466208376192175,0.021425044764538406,0.068959119441568,0.004788698616936062,1.6397313577984756,0.034447121419025686,-0.1805198871846639,-0.15537978487533025,0.024275833852029142,0.49982179695831463,-0.11745365552913681,1.150057028822944,-0.3193617543667815,1.7246263577848675,0.5946996593280257,0.10815533461471387,0.11733184617987627,-0.22425578916073743,0.052086417551723614,0.9509092361633061,-0.003360183657441425,-0.10973399018163221,0.041495345319694905,0.01563656617428557
2007-02-28,0.775649620241374,-0.006326638307177637,0.020531093497614707,0.067310542074038,0.004366301795595461,1.6346717976243297,0.058425053599097,-0.1780453828891993,-0.15174000357418393,0.02516545586353411,0.5045338028493401,-0.1316680704614148,1.172728795379754,-0.2973209978544757,1.747295916885481,0.5753733729412183,0.11758308359840544,0.10033304690023769,-0.23558989612633008,0.04500345816488163,0.9531144890518727,-0.003577637969109881,-0.10545835849534983,0.043147944176517794,0.01660744181962662
2007-03-31,0.7770903074221276,-0.006966462619965927,0.01674886762773651,0.07856585539709897,0.002366096846766864,1.635288828264898,0.04544851270482087,-0.17411734223281167,-0.1556930492126433,0.02545392761526873,0.502369800675024,-0.10855789602685312,1.1699513486136746,-0.3272951023644632,1.7326060100809526,0.53408145171507,0.0668962784214128,0.09810689965029945,-0.2059968393128772,0.03536449735950213,0.9724346708147885,0.03134520195138844,-0.12421578780568578,0.040568005248582124,0.028239976344482078
2007-04-30,0.7766931878608334,-0.00686999843245544,0.015973590990316987,0.07547703780736001,0.002118315891272051,1.5746647881979727,-0.016362511909885823,-0.18845494204939578,-0.11856178614077821,0.014393621346867344,0.49643693433568215,-0.1217397911695606,1.2149261200276904,-0.28965931770846415,1.8159906627750124,0.5539381303475016,0.086104243461258,0.11076217949824174,-0.19826114837700884,0.03705465990735678,0.9691159484623508,0.013933667528594432,-0.12520329945211395,0.02531108572504505,0.024255450936923474
2007-05-31,0.7791982129536744,-0.007862588577408238,0.016696260705880595,0.0679355043008821,0.004368726516313365,1.5591088537762967,0.010968779195257516,-0.18214188860172073,-0.14137445717469976,0.016540498907160396,0.5029502164180243,-0.12104274100542796,1.3298272844676078,-0.31082856515091584,1.720691249870874,0.5817777675079159,0.10167440897933283,0.08051941721922483,-0.19761912328861722,0.04007294761181733,0.9744757624344795,0.010349615877813582,-0.12376242987601772,0.02453723686640907,0.021844967151770575
2007-06-30,0.7729705717967801,-0.005075481806816462,0.0314301296281746,0.05334402210512608,0.006688991477956298,1.493492249993941,0.36600427297419064,-0.38851326009881715,0.0462635079468057,-0.021272491080769604,0.5359651106665643,-0.18436408276987903,1.3116501975822885,-0.03731924209530635,1.709649586395544,0.5825811611935827,0.124280193952356,0.08804738173289288,-0.23972163195039808,0.03002115382144057,0.9747925196837036,0.011896123090457265,-0.12196405436566843,0.01996816050093346,0.0233439119946724
2007-07-31,0.7770105094497869,-0.0070992318166688,0.025592997241492214,0.05841062807029141,0.006928848794851557,1.4923866357114535,0.41849957268132026,-0.41453888047035686,0.056395354177259494,-0.021104624600841417,0.5397019584322938,-0.20403115609048803,1.2625735084412077,0.06996185375120771,1.7202394302100783,0.5718605137318038,0.0976470523101035,0.034738964367777736,-0.15276586747797252,0.016061855637774944,0.9831562372112029,0.017012184973401616,-0.11754453704378125,0.012774519809463494,0.019739331937969104
2007-08-31,0.7875658146820949,0.0003743329384836777,0.029729586143782148,0.03135079180309375,0.010932905803417286,1.5046418478303958,0.4790852624125879,-0.40806644689760535,0.03240473656570618,-0.02307427742381285,0.5569142108274119,-0.234882227054706,1.2128899245860825,-0.050091649182666106,1.9012250968359945,0.620129139573037,0.09134593680080436,0.01686992220055904,-0.17474055079505305,0.0371793857762394,0.9758596935256293,0.023216037558167382,-0.14419966453016267,0.0015943532446878982,0.03288138565883578
2007-09-30,0.7885688931520455,0.000567096019894432,0.02751273837719642,0.03085502715612446,0.00841914812730015,1.4735909825126097,0.4116467134664355,-0.4323131447569448,0.0443530612095694,-0.058008440729217174,0.49706213343463795,-0.2829470291201845,1.171991014673068,-0.18910391610896315,1.9960704563918477,0.5652892065334745,0.14003000186302522,0.012816781041782556,-0.11776722079771487,0.07863829301674319,0.9752015413513349,0.0192463383373659,-0.14382544991357127,-0.0026512846501044723,0.0345806777446253
2007-10-31,0.7926501725711428,0.002067603767974784,0.023132110834303273,0.036767410103295414,0.010295858286904418,1.4912926592409232,0.4888713500889821,-0.4723544010416491,0.10356957905984185,-0.05178225023021934,0.5105600396500717,-0.34692712832372014,1.096912178324159,-0.06641584123333345,1.9603688546908393,0.5521030547700783,0.13147897949936221,0.007161306353243619,-0.1151816282353798,0.08277954213603178,0.9744011466065189,0.014193518920344497,-0.14873068459068375,0.001332731972597723,0.02687381158271277
2007-11-30,0.8184183127824551,-0.007572654926650999,0.010930741187978427,0.0392310821970635,0.008325959893310208,1.5098365773490376,-0.15033782100553106,-0.35667815055683977,0.1327847862167117,-0.02754473318555639,0.5283790403751623,-0.3280560532633575,0.9263885146324988,0.04963089709515986,1.95977448622512,0.5949966703233023,0.10047851427311591,0.07788747137763424,-0.15316293471148887,0.06777219004962062,0.9996179010849091,0.0037098335017860303,-0.14626400264997982,-0.006803426009742127,0.04249573607180684
2007-12-31,0.8185242580831754,-0.007545978122840232,0.010935444888516416,0.03951361494792243,0.00787290100629602,1.5047480946312604,-0.11882216924260956,-0.35087903849045754,0.12190527996507436,0.0022094585116831586,0.4691849193605733,-0.30199237893105735,0.9777785130426808,0.007814877455427374,1.934667589260087,0.5937018531485847,0.09183103895236176,0.06839569030081802,-0.15546046052528734,0.10047751437310454,0.9199898396078889,-0.0066977676575780635,-0.006760347964637176,-0.02672376581961592,0.1396586012730482
2008-01-31,0.8224857573158186,-0.012480850919159249,0.008760207196283171,0.019567540893031605,0.02031476073859776,1.5115663638830323,-0.1570667096138855,-0.3533183511406011,0.13484567472178233,-0.00408692002518488,0.5568040356011296,-0.37612954551023525,1.2417231681317276,0.03199890973292785,1.7983245112349202,0.5834101822973388,-0.030319373101373948,0.15347054698906368,-0.17816830675052378,0.2025463073997835,0.925817142191174,-0.029750880494623946,-0.00427603570381725,-0.023749797647355003,0.13871488322386258
2008-02-29,0.8245136326861648,-0.0077087525331435815,0.012867772209351255,0.009030727655591004,0.017782404995112217,1.515792291077466,-0.20780643621577333,-0.32137185299268606,0.11882429358529084,-0.03310716904061852,0.6295573030395742,-0.324579320985872,1.250629981670841,-0.08645935036119655,1.6789932755935186,0.5798271840908382,-0.016168956083843264,0.1572852909927314,-0.19693137430512928,0.23785382651181544,0.9688236255416376,0.0012829477717685167,-0.01857080921911136,-0.037321180266795026,0.12431458856102647
2008-03-31,0.8345202693709954,-0.0027545591277364882,0.008299432086571783,-0.007959327220619958,0.012763065144140658,1.537634415634865,-0.15736335206139826,-0.32135404319224775,0.06790970059844872,-0.04829146591219082,0.6309385936519784,-0.32540286111296474,1.2462958564564983,-0.08637495595277603,1.6830268929308854,0.5081796896010743,-0.01572803562674365,0.22031531262317483,-0.20260083081040148,0.20104560907582225,0.9706852082426977,-0.014946480274654048,-0.010061172587168366,-0.04671330579451456,0.07263130385567243
2008-04-30,0.8274779494828807,-0.004762321489474272,0.030600768841705813,-0.008485882595085327,0.009803000977152419,1.5384081977995863,-0.16018536070233075,-0.3189633010119908,0.06649492443294946,-0.04767486128061713,0.617010139118192,-0.3497393136980207,1.3227129555300032,-0.20432760324344962,1.781053655372544,0.49872689440845525,-0.01084883523078491,0.2164554609003916,-0.19158219930528805,0.2028596508251501,0.9468919468161916,0.01604237441629979,0.013106949337361215,0.016852264856073496,0.039156018244070646
2008-05-31,0.8272892863693463,-0.0027272556438027343,0.028859232003905097,-0.007035867737416201,0.010249463236742723,1.5379404125332328,-0.15995002276961037,-0.3185486626227425,0.06633211836913801,-0.047845648236528183,0.6006014496247754,-0.2098723119212019,1.3457176598366338,-0.1391397274658705,1.2712798624055368,0.5039988456544848,-0.011475459821893765,0.2154655106754375,-0.19174413120430348,0.20394909779013023,0.8970200860131665,0.01004068438503081,0.09376292759478157,-0.00985397848818675,0.005884507470993679
2008-06-30,0.8270469697005609,-0.0030579171793767295,0.028798678593360195,-0.006942198098957654,0.010341363217917558,1.513845103380356,-0.20206480693574203,-0.3311202642501318,0.05145132793866602,-0.020973101326619243,0.5987316946965449,-0.2081563590938065,1.3455280125215356,-0.13727060700614294,1.2692328653165537,0.5044585185658605,0.02195701423949307,0.23400880107557073,-0.18408502276356672,0.17007245158325582,0.9024816918291853,-0.018803820822451512,0.08148425915279295,-0.008420732166997253,0.016019544333970695
2008-07-31,0.8266456429348081,-0.0037801555465873794,0.029693300181091477,-0.005957677637316834,0.010257992869095576,1.5083013036101163,-0.16853208118704716,-0.3429661482213884,0.05698142846173792,-0.041637370274007116,0.563812835642101,-0.17175540225282165,1.3570318980503384,-0.17915999442218955,1.1777861207865867,0.4883685366238946,0.016401278167495842,0.227063925053473,-0.19277292500583326,0.15196543008526364,0.9149179284266382,-0.014861592866897137,0.08194878669454121,0.00340650779609843,0.01840689524248649
2008-08-31,0.8499753671222277,0.0029354085468929225,0.021111854363580332,-0.009189042221429921,-0.0030044073614094915,1.5165124599627238,-0.15083317300453125,-0.33970630445624167,0.04271640937955208,-0.04487215689509652,0.559591366783329,-0.17708106674327348,1.3457104219217793,-0.1598427725482185,1.1760450682512198,0.5032641392605801,-0.03303701582616502,0.18924640426614253,-0.15614262084842787,0.12780406918090825,0.9042436511295755,0.004824483470268957,0.06965624244466927,-0.015840995921744323,0.014878656039594915
