Date,Asset 1,Asset 2,Asset 3,Asset 4,Asset 5,EWP
2005-10-31,-0.009621042090545373,-0.02456135736307441,0.045082190092773367,-0.008993619712229117,-0.01466662051025347,-0.0025520899166658006
2005-11-30,0.0001947339796020131,0.06093726430351687,0.08988909583233973,0.011561723282379477,-0.0015948265783225501,0.03219759816390311
2005-12-30,0.006558179865697511,-0.032513563673520096,0.07022811779917326,0.009525136949183777,0.004525217410453752,0.01166461767019764
2006-01-31,4.431894774059586e-06,0.02884369520748109,0.11377116633568907,0.020795498712823823,-0.0021828451795853354,0.03224638939423654
2006-02-28,0.001455725399174046,-0.012340190405542906,-0.021024685553196254,-0.007924185965203723,-0.006115780387296543,-0.009189823382413077
2006-03-31,-0.01231288754577431,0.014344275837760545,0.07220533055412037,0.00763723960513274,-0.02057989034887131,0.012258813620473607
2006-04-28,-0.0037051407654056234,-0.015144485760373194,0.2180638792003764,0.023879732286085087,-0.0012021032472357973,0.044378376342689374
2006-05-31,-0.005874577991620278,-0.07490055796561867,0.08432878691576318,-0.017616716771781227,-0.001725702350031888,-0.0031577536326577783
2006-06-30,-0.0020279340483140285,-0.02043983764816215,-0.05574601020143766,-0.008800958741804754,0.00015052875097909535,-0.0173728423777479
2006-07-31,0.010264380648391525,-0.041865795195076494,0.06011768769385584,-0.006659694423513995,0.010643187624292949,0.006499953269589964
2006-08-31,0.010262188188766785,0.07952116037171963,0.010469313648652001,-0.0019510745344661906,0.0118702376351274,0.022034365061959927
2006-09-29,0.0026278672836397288,0.035732556952460026,0.007860768495615789,-0.011966320285637044,-0.0012218406622386269,0.006606606356767974
2006-10-31,0.003353906692478148,0.03729789294856234,0.07577641965542603,0.007474340955712311,-0.006093419709899184,0.023561828108455928
2006-11-30,0.007305798149582543,0.028300846251479994,0.002705609524757957,0.019408257670699758,0.0071053826811888765,0.012965178855541826
2006-12-29,-0.007064852138255029,-0.017699891611655638,-0.029856111481327385,0.008387478169662899,-0.02696569697531781,-0.014639814807378592
2007-01-31,-0.003483464944479042,0.011683083768413427,-0.04608410476459168,-0.0004086729779526621,-0.0014838814816586776,-0.007955408080053728
2007-02-28,0.008556702275008599,-0.03453632285970032,0.05268018739476377,-0.0015428829245927034,0.017089465731175313,0.00844942992333093
2007-03-30,-0.0018456249190437202,0.001208144827337998,0.05278708401736787,-0.005378436369340878,0.00034742056430658863,0.009423717624125572
2007-04-30,0.0006376796342530966,0.0497645127896309,0.08602996400092322,0.011976878489052156,0.003613769644081666,0.030404560911588205
2007-05-31,-0.009968301076791475,0.03549539951049274,-0.0336417163517535,0.013884227015438677,-0.01872025936430277,-0.002590130053383266
2007-06-29,-0.008188015656209413,0.002552054476876231,-0.053664388369268345,0.011078126401868227,-0.0056159440627415735,-0.010767633441894974
2007-07-31,0.002964493926747913,-0.008366790057031781,0.011986668980533466,0.004122909920685203,0.01902206505687576,0.005945869565562112
2007-08-31,0.006838620836155718,0.023463331563384315,-0.07984270930019399,-0.026040932352910162,0.005263342172924457,-0.014063669416127933
2007-09-28,0.004175169574582416,0.03434830787065457,0.02528625265133666,0.02878716550730731,0.006559617354255476,0.019831302591627287
2007-10-31,0.007093024577378593,0.06832732646534057,-0.02116560189457395,0.02956701257864891,0.011182572119771583,0.01900086676931314
2007-11-30,0.013575159317060326,-0.08406175282085837,-0.07925955485026892,-0.012781412924715574,0.04014690588583858,-0.024476131078588793
2007-12-31,5.93527993708598e-05,0.012356464674060152,-0.04841169140756019,0.007071137410909811,-0.004784193156223471,-0.0067417859358885664
2008-01-31,0.014678038656049885,-0.12881902122584132,0.08896567442729908,0.007047687563876082,0.04205616702548487,0.0047857092893737185
2008-02-29,-0.0011606830682744373,-0.041771689838375314,0.14348214073065968,0.04086691100328155,0.017563790912744848,0.03179609394800727
2008-03-31,0.003500434620577142,0.007333954162465073,-0.048470946650621904,-0.014329799550588218,0.004675435609985401,-0.009458184361636502
2008-04-30,-0.0002062515875540516,0.0680517389597215,-0.015805877325077988,-0.0014906110402959083,-0.029846035133824778,0.004140592774593754
2008-05-30,-0.005882583930907348,0.05504073493079242,-0.06852017104930963,0.011464986713504821,0.004781984267459682,-0.0006230098136920104
2008-06-30,-0.0023100761752820054,-0.09422947918386482,0.04619419097029409,0.010182424592799721,0.014255091386199181,-0.005181569681970766
2008-07-31,-0.003078397299605018,-0.014161846242371712,-0.0604705983538667,-0.02792246273865817,-0.010025302209385467,-0.023131721368777412
2008-08-29,0.011143114197958992,0.020024276736701596,-0.06422079650982115,-0.013153990600262344,0.010665335101434303,-0.007108412214797721
2008-09-30,0.005579449313623863,-0.1291928184563631,-0.13487168080226597,-0.014086686970596562,-0.04328059080145841,-0.06317046554341203
2008-10-31,-0.013771356405024804,-0.17914501003464267,-0.2700516328195284,0.015112046362782072,-0.09549532155093066,-0.10867025488946888
2008-11-28,0.03865608075452087,-0.11346512212976811,-0.10561752095588972,0.006700477657558324,0.014529970279181459,-0.031839222878879435
2008-12-31,0.016644461271256628,0.017265384758862856,-0.09976998680888327,0.011075280778467311,0.06189299269373083,0.001421626538686871
2009-01-30,0.0019444739209383277,-0.030588899599946595,-0.05604734995568961,-0.0009424807912357114,0.011490048625345417,-0.014828841560117633
2009-02-27,0.005553305839620659,-0.04157504773834397,-0.0016602641075741387,-0.0014340593447443872,-0.035446727201330464,-0.01491255851047446
2009-03-31,0.013967156271081471,0.12110165773345094,0.11016141023961445,-0.006354682177531323,0.07188326750593932,0.062151761914510974
2009-04-30,0.0025822725637949517,0.1204501796569708,0.09586653803910616,-0.0011532240322855714,-0.008687445755662715,0.04181166409438473
2009-05-29,0.002871547796720497,0.025538925869142748,0.05675510545259943,0.03530018972612914,0.006945453418405023,0.02548224445259937
2009-06-30,0.001145785781476727,0.04048297159145009,0.05702583744982781,-0.011794631084505847,-0.0040806394795755985,0.016555864851734638
2009-07-31,0.008025966540562646,0.09135939891934175,0.1530684912467517,0.004762641673133894,0.009090739096126565,0.053261447495183314
2009-08-31,0.006469547667670161,0.02481882226042398,0.048729807864894115,0.003537812348109348,0.004520575766973289,0.01761531318161418
2009-09-30,0.007881033219797828,0.04474291312221679,-0.007271118894375483,0.01693229163293619,0.020345926496802003,0.016526209115475466
2009-10-30,0.007041162246519184,-0.003869221979912685,0.038768618584750225,-0.005260033041491918,0.017850963177098667,0.010906297797392694
2009-11-30,0.012773443899890768,0.05142028251270614,0.046442856481567096,0.021647657747396076,0.02549609027982469,0.031556066184276955
2009-12-31,-0.014076292180772887,0.05601685462882622,0.07551915863838743,-0.013023219320867363,-0.021973737739004684,0.016492552805313743
2010-01-29,0.013160425629171524,-0.08448420627520459,-0.08766310494849117,-0.01963500950850805,0.019295312939203724,-0.03186531643276571
2010-02-26,0.0017755895559219415,0.04165598564470652,0.06062391357241226,0.0015972913859152449,-0.012994961831195861,0.01853156366555202
2010-03-31,0.00027824149949329247,0.06762343520299474,0.0965536661043147,0.015849567639139917,-0.004433242806910043,0.03517433352780652
2010-04-30,0.005919891196812133,0.017758894530851776,-0.0323328244476776,0.008071641224000725,0.028125593229817225,0.005508639146760852
2010-05-31,0.011043717267077646,-0.0816783562016955,-0.1133317361052506,-0.015987796100666807,0.0011165752200366086,-0.03976751918409973
2010-06-30,0.01111948627119741,-0.06211129838385365,-0.057068275157028836,-0.0012637729322501068,0.017327923097806064,-0.018399187420825823
2010-07-30,0.00836823205974202,0.07167978476208403,0.10650889048461187,-0.000831864147118555,0.003914977128661734,0.03792800405759622
2010-08-31,0.0014297262605764693,-0.07084982580854726,-0.014276597285545534,0.016786382415671763,0.014804070596142749,-0.010421248764340363
2010-09-30,-0.00391346790253122,0.1212836944606448,0.10297343206147436,0.027248533923663,0.01848029784007932,0.05321449807666605
2010-10-29,0.009689853703247708,0.06449149423648204,0.01738741061677951,0.022203811201051193,0.02240559106456952,0.027235632164425993
2010-11-30,-0.0019028184915167445,-0.01701414400540202,-0.01876119630958306,-0.009267177550013939,-0.014436506274128846,-0.012276368526128923
2010-12-31,-0.0057059263682106565,0.052292767687372343,0.12599619812731566,0.03318739528893455,-0.01977499903213331,0.037199087140655715
2011-01-31,0.00046299615563727414,0.042139690831583865,0.01681515708799708,-0.0072646312546593705,0.004757246978650764,0.011382091959841922
2011-02-28,0.0023543230027542883,0.01880430873201533,0.02428301531335242,0.012596517393219875,0.005960080939903412,0.012799649076249064
2011-03-31,0.0026308223402204955,-0.026408676056267066,-0.03811470808844819,-0.011061941426263378,0.006703411963808081,-0.013250218253390011
2011-04-29,0.010869827904158358,0.0292315534367682,-0.005151125015720681,0.023604093954620486,0.029399788269357296,0.01759082770983673
2011-05-31,0.010688996163327635,-0.01691113057808158,-0.027489498190783723,-0.02306699801821621,0.006852552480117069,-0.009985215628727362
2011-06-30,0.0008827370530044565,-0.02618256943483188,-0.004473083194609928,-0.017460618278639317,0.01048313693050651,-0.007350079384914032
2011-07-29,0.009346959760095364,0.01598336272637535,0.04535458498678169,0.016608689013653533,0.04071680860280413,0.025602081017942015
2011-08-31,0.012349418442985982,-0.060560241851614016,-0.07494177928120827,-0.0052164075416469835,0.01151010861726709,-0.02337178032284324
2011-09-30,0.0017068698759490353,-0.033929943999121415,-0.20058644038488704,-0.012433538373822772,-0.000832026318809409,-0.04921501584013832
2011-10-31,-7.95991547342112e-05,0.11508768859524854,0.0931654902119452,-0.009293240414927628,0.011223092991877515,0.04202068644588188
2011-11-30,0.0018194410852883092,-0.017225563143410394,-0.030156198018320812,-0.006527056965234701,0.01296199895887562,-0.007825475616560395
2011-12-30,0.007012153301692692,-0.00881559842356372,-0.04251515088373814,-0.0024774665427476084,0.0020602759181309604,-0.008947157326045164
2012-01-31,0.004075561343191758,0.07617453175682742,0.10917466712485657,0.012674140364055342,0.02545106997995239,0.045509994113776694
2012-02-29,0.0009225042191001176,0.07350510452114722,0.007851751160427023,0.007894786998136949,-0.003218928024223744,0.017391043774917514
2012-03-30,0.0005463529069431594,0.05043467408221791,-0.053980776476741155,-0.013289784139097427,-0.005563971591586725,-0.004370701043652847
2012-04-30,0.006433201417569201,-0.01893304577074295,0.0030428235311004137,-0.0058454730776176245,0.02028782363114945,0.0009970659462916974
2012-05-31,0.003061028274291111,-0.07725710991178969,-0.09657858378065765,0.003932330278896279,0.018324495543107222,-0.029703567919230546
2012-06-29,0.0011069722694583284,0.029656527313741465,0.003784242219113221,-0.014253780032522867,-0.003591703902592003,0.003340451573439629
2012-07-31,0.007982334847294714,0.009750011477793974,-0.024815047729092043,0.020036864847239544,0.014254054744972988,0.0054416436376418355
2012-08-31,0.0010751396775179334,0.050039480905286426,0.0027611325480874083,-0.0023343535743141075,0.0003758403309968017,0.010383447977514892
2012-09-28,0.0019724782509262795,0.012017557701822223,0.11014705810817071,-0.00040594287285733444,0.01011820416982645,0.026769871071577668
2012-10-31,-0.001726932606882614,-0.0676033526323967,-0.09279630291946095,-0.018425307002197577,0.005741897025570264,-0.03496199962707351
2012-11-30,-0.0018242953577762844,0.009967908735292186,0.06982098157202965,-0.000748837545244907,0.006382421989105769,0.016719635878681284
2012-12-31,0.001262618276944627,-0.0005615705092620882,-0.00747579661726705,0.010106631164133795,-0.007782411713439408,-0.0008901058797780248
2013-01-31,-0.005002894455921947,0.01354567087680758,0.02286054249587588,0.01526979061451339,-0.00796132456483678,0.007742356993287625
2013-02-28,0.00338939626045498,0.005869604478959678,-0.05631689926490646,-0.006791458993909982,0.005267767333772655,-0.009716318037125827
2013-03-29,0.001008775310644694,0.024621590247969394,-0.04541023000432831,0.003917753622304954,0.005372909659159042,-0.002097840232850046
2013-04-30,0.005266660642218035,0.008795942656783629,-0.05070165597178933,0.006477299538610426,0.00652753203697487,-0.004726844219440474
2013-05-31,-0.015384718455849433,0.04449465596929847,0.016030636735775206,-0.01256238989283176,-0.04718452769035253,-0.0029212686667920095
2013-06-28,-0.00961873936544233,-0.03641200432288638,-0.0710578635133301,-0.015689032159481475,-0.05388206673881357,-0.03733194121999077
2013-07-31,-0.000951734288818229,0.04144565481271201,0.009193681640803364,-0.0006132238705207627,0.007387594326620173,0.01129239452415931
2013-08-30,-0.00291082646129992,-0.006181943563329462,0.017324692661104146,-0.010876732834084302,-0.010139180827203331,-0.0025567982049625737
2013-09-30,0.014079143500636437,0.028588098016335994,0.015724227676923608,-0.0016629693997630701,0.01645552222111646,0.014636804403049885
2013-10-31,0.006813085415705578,0.045701320800583645,0.004188526785630753,0.008294411047001349,0.008318373627398401,0.014663143535263944
2013-11-29,-0.006275545060275167,0.03869261909650712,-0.04800968712955078,0.005185912453348207,-0.011446325854465256,-0.004370605298887176
2013-12-31,-0.004770347067694081,0.04127581193620222,0.048886453779031225,0.004652574061155601,-0.02090009907437962,0.013828878726863069
